0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
40.0,0.0,1.345,0.93,1.0,0.0,0.0,0.0,0.18,0.43,0.79,0.0,0.26,0.0,0.0,0.0,0.71,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,1.4480000000000002,0.88,1.0,0.03,0.0,0.08,0.06,0.21,1.23,0.0,0.2,0.06,0.0,0.08,0.86,0.0,0.74,0.0,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,1.5519999999999998,0.88,1.0,0.0,0.0,0.0,0.17,0.38,0.84,0.0,0.17,0.05,0.03,0.0,0.82,0.0,0.51,0.28,0.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,1.655,0.93,1.0,0.08,0.0,0.0,0.1,0.38,1.11,0.0,0.08,0.11,0.16,0.0,0.89,0.0,0.33,0.0,0.06,0.15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,1.7590000000000001,0.88,1.0,0.24,0.01,0.0,0.11,0.36,1.48,0.0,0.36,0.35,0.24,0.11,1.04,0.0,0.21,0.0,0.0,0.11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,1.8619999999999999,0.88,1.0,0.17,0.09,0.0,0.05,0.32,1.43,0.0,0.59,0.51,0.57,0.03,1.09,0.0,0.34,0.25,0.14,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
58.0,0.0,1.966,0.88,1.0,0.37,0.14,0.0,0.08,0.24,0.7,0.0,0.55,0.59,0.39,0.0,1.2,0.0,0.38,0.12,0.04,0.06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
61.0,0.0,2.069,0.88,1.0,0.09,0.0,0.0,0.0,0.32,0.3,0.0,0.4,0.48,0.63,0.02,1.07,0.03,0.48,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
64.0,0.0,2.1719999999999997,0.88,1.0,0.14,0.12,0.0,0.02,0.36,0.25,0.0,0.31,0.6,0.75,0.0,1.0,0.21,0.27,0.0,0.05,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
67.0,0.0,2.276,0.88,1.0,0.08,0.1,0.0,0.0,0.37,0.18,0.0,0.16,0.43,0.95,0.0,1.23,0.33,0.4,0.01,0.07,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
70.0,0.0,2.379,0.88,1.0,0.0,0.0,0.0,0.0,0.51,0.32,0.0,0.3,0.5,0.77,0.01,1.15,0.48,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
73.0,0.0,2.483,0.93,1.0,0.0,0.0,0.0,0.0,0.63,0.34,0.0,0.39,0.56,0.78,0.16,1.18,0.54,0.45,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
76.0,0.0,2.5860000000000003,0.93,1.0,0.0,0.0,0.0,0.0,0.65,0.2,0.0,0.48,0.6,0.7,0.14,1.08,0.53,0.47,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
79.0,0.0,2.69,0.93,1.0,0.0,0.0,0.0,0.0,0.82,0.29,0.02,0.7,0.68,0.84,0.04,1.07,0.35,0.39,0.0,0.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
82.0,0.0,2.793,0.93,1.0,0.0,0.01,0.0,0.0,0.84,0.26,0.0,0.82,0.83,1.09,0.03,0.77,0.32,0.31,0.76,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,2.897,0.93,1.0,0.0,0.0,0.0,0.0,0.83,0.52,0.0,1.08,0.81,1.03,0.18,0.31,0.0,0.14,1.53,0.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,3.0,0.93,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.03,0.75,0.99,0.06,0.37,0.0,0.3,1.36,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91.0,0.0,3.103,0.93,1.0,0.0,0.0,0.0,0.0,0.64,1.27,0.0,1.1,0.7,0.99,0.03,0.37,0.0,0.33,1.72,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94.0,0.0,3.207,0.93,1.0,0.0,0.06,0.0,0.0,0.65,0.85,0.0,0.7,0.69,1.23,0.02,0.5,0.0,0.13,2.08,0.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
97.0,0.0,3.31,0.93,1.0,0.0,0.05,0.0,0.0,0.78,0.43,0.0,0.67,0.61,1.07,0.0,0.42,0.21,0.12,1.85,0.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,0.0,3.4139999999999997,0.93,1.0,0.0,0.21,0.0,0.0,0.77,0.62,0.0,0.51,0.57,1.03,0.03,0.54,0.39,0.22,1.35,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
103.0,0.0,3.517,0.93,1.0,0.0,0.0,0.0,0.0,0.81,1.19,0.0,0.31,0.64,0.93,0.0,0.41,0.2,0.01,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106.0,0.0,3.6210000000000004,0.93,1.0,0.0,0.01,0.0,0.0,0.6,1.01,0.0,0.0,0.37,0.38,0.02,0.73,0.31,0.0,0.18,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,0.0,3.7239999999999998,0.93,1.0,0.0,0.0,0.0,0.0,0.56,0.52,0.0,0.15,0.32,0.52,0.02,0.72,0.22,0.0,0.33,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,3.8280000000000003,0.93,1.0,0.0,0.0,0.0,0.0,0.54,0.16,0.0,0.15,0.27,0.35,0.02,0.47,0.03,0.0,0.45,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,3.931,0.93,1.0,0.0,0.0,0.0,0.0,0.59,0.28,0.0,0.1,0.24,0.51,0.0,0.5,0.02,0.0,0.66,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,4.034,0.93,1.0,0.0,0.0,0.0,0.0,0.56,0.22,0.0,0.3,0.2,0.44,0.0,0.49,0.1,0.0,0.93,0.13,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,0.0,4.138,0.93,1.0,0.0,0.0,0.0,0.0,0.59,0.46,0.0,0.22,0.15,0.64,0.0,0.36,0.06,0.0,1.02,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,0.0,4.2410000000000005,0.93,1.0,0.0,0.0,0.0,0.0,0.57,0.21,0.0,0.24,0.04,0.51,0.0,0.37,0.0,0.0,1.15,0.19,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
127.0,0.0,4.345,0.93,1.0,0.0,0.04,0.0,0.0,0.46,0.37,0.0,0.24,0.0,0.19,0.0,0.46,0.01,0.0,1.18,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130.0,0.0,4.448,0.93,1.0,0.0,0.0,0.0,0.0,0.44,0.73,0.0,0.26,0.0,0.22,0.0,0.46,0.01,0.0,1.25,0.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133.0,0.0,4.552,0.93,1.0,0.0,0.01,0.0,0.0,0.56,0.43,0.0,0.36,0.01,0.17,0.0,0.25,0.0,0.0,1.31,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
136.0,0.0,4.655,0.93,1.0,0.0,0.0,0.0,0.0,0.51,0.64,0.0,0.38,0.02,0.16,0.0,0.15,0.0,0.0,1.54,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
139.0,0.0,4.7589999999999995,0.93,1.0,0.0,0.14,0.0,0.0,0.48,0.78,0.0,0.34,0.01,0.24,0.0,0.19,0.0,0.0,1.52,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142.0,0.0,4.862,0.93,1.0,0.0,0.18,0.0,0.0,0.35,0.5,0.0,0.13,0.0,0.25,0.0,0.22,0.01,0.0,1.45,0.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145.0,0.0,4.966,0.93,1.0,0.0,0.03,0.0,0.0,0.44,0.55,0.0,0.23,0.0,0.31,0.0,0.24,0.0,0.0,1.17,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
148.0,0.0,5.069,0.93,1.0,0.0,0.0,0.0,0.0,0.43,0.31,0.0,0.27,0.0,0.45,0.0,0.5,0.0,0.0,1.35,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,0.0,5.172000000000001,0.93,1.0,0.0,0.09,0.0,0.0,0.4,0.46,0.0,0.24,0.0,0.27,0.0,0.42,0.0,0.0,1.35,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
154.0,0.0,5.276,0.93,1.0,0.0,0.2,0.0,0.0,0.38,0.71,0.0,0.09,0.01,0.44,0.01,0.49,0.0,0.0,1.4,0.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
157.0,0.0,5.379,0.93,1.0,0.0,0.23,0.0,0.0,0.29,0.54,0.0,0.05,0.0,0.18,0.0,0.41,0.0,0.0,1.64,0.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160.0,0.0,5.483,0.93,1.0,0.0,0.07,0.0,0.0,0.36,0.33,0.0,0.0,0.0,0.17,0.0,0.42,0.0,0.01,1.64,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
163.0,0.0,5.586,0.93,1.0,0.0,0.0,0.0,0.0,0.3,0.34,0.0,0.09,0.0,0.19,0.0,0.36,0.0,0.0,1.66,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166.0,0.0,5.69,0.93,1.0,0.0,0.0,0.0,0.0,0.37,0.24,0.0,0.14,0.0,0.06,0.0,0.23,0.0,0.0,1.56,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
169.0,0.0,5.792999999999999,0.93,1.0,0.0,0.0,0.0,0.0,0.4,0.35,0.0,0.11,0.09,0.09,0.0,0.17,0.0,0.0,1.41,0.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172.0,0.0,5.897,0.93,1.0,0.0,0.0,0.0,0.0,0.4,0.33,0.0,0.08,0.04,0.01,0.0,0.19,0.0,0.0,1.51,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175.0,0.0,6.0,0.93,1.0,0.0,0.0,0.0,0.0,0.5,0.51,0.0,0.05,0.0,0.0,0.0,0.28,0.0,0.0,1.66,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178.0,0.0,6.103,0.93,1.0,0.0,0.0,0.0,0.0,0.6,0.33,0.0,0.03,0.21,0.3,0.0,0.17,0.0,0.0,1.28,0.17,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181.0,0.0,6.207000000000001,0.93,1.0,0.0,0.0,0.0,0.0,0.84,1.16,0.0,0.24,0.44,0.43,0.08,0.08,0.0,0.0,0.99,0.05,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,0.0,6.31,0.88,1.0,0.0,0.0,0.0,0.0,0.89,1.24,0.0,0.38,0.4,0.11,0.09,0.0,0.0,0.0,0.59,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,0.0,6.414,0.88,1.0,0.07,0.0,0.0,0.0,0.77,1.65,0.0,0.26,0.28,0.05,0.0,0.0,0.0,0.0,0.38,0.03,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,0.0,6.517,0.88,1.0,0.27,0.0,0.0,0.0,0.85,1.56,0.0,0.15,0.43,0.07,0.0,0.0,0.0,0.0,0.37,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,0.0,6.621,0.88,1.0,0.63,0.0,0.0,0.0,0.81,1.28,0.0,0.04,0.53,0.43,0.0,0.0,0.0,0.0,0.64,0.04,0.88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,0.0,6.724,0.88,1.0,1.5,0.24,0.0,0.0,0.65,0.77,0.0,0.05,0.25,0.88,0.0,0.0,0.0,0.0,1.41,0.5,0.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,0.0,6.827999999999999,0.93,1.0,1.74,0.0,0.0,0.0,0.5,0.52,0.0,0.0,0.06,0.61,0.06,0.79,0.22,0.13,0.1,0.57,0.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,0.0,6.931,0.88,1.0,1.64,0.01,0.0,0.0,0.34,0.62,0.0,0.23,0.12,0.48,0.15,0.64,0.15,0.0,1.03,0.48,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,0.0,7.034,0.93,1.0,1.27,0.11,0.0,0.0,0.49,1.07,0.0,0.41,0.1,0.42,0.07,0.22,0.0,0.0,2.03,0.49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
208.0,0.0,7.138,0.88,1.0,1.2,0.03,0.0,0.0,0.39,0.61,0.0,0.24,0.04,0.47,0.14,0.06,0.02,0.0,2.07,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
211.0,0.0,7.2410000000000005,0.88,1.0,1.29,0.05,0.0,0.02,0.49,1.1,0.0,0.07,0.03,0.55,0.0,0.09,0.06,0.0,1.89,0.71,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
214.0,0.0,7.345,0.88,1.0,1.32,0.23,0.0,0.0,0.25,1.21,0.0,0.08,0.0,0.45,0.0,0.15,0.04,0.0,1.79,0.7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
217.0,0.0,7.4479999999999995,0.93,1.0,1.25,0.34,0.0,0.0,0.32,0.99,0.0,0.02,0.0,0.38,0.0,0.06,0.0,0.0,1.85,0.76,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
220.0,0.0,7.5520000000000005,0.93,1.0,1.39,0.76,0.0,0.02,0.18,0.86,0.0,0.0,0.0,0.61,0.0,0.15,0.0,0.0,1.9,0.84,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
223.0,0.0,7.655,0.93,1.0,1.25,0.61,0.0,0.2,0.13,0.78,0.0,0.05,0.0,0.71,0.0,0.21,0.04,0.0,2.32,0.85,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
226.0,0.0,7.7589999999999995,0.93,1.0,1.43,0.78,0.0,0.05,0.12,0.95,0.0,0.0,0.0,0.5,0.0,0.17,0.0,0.0,2.27,1.08,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
229.0,0.0,7.862,0.93,1.0,1.39,0.7,0.0,0.15,0.0,1.05,0.0,0.0,0.0,0.66,0.0,0.09,0.0,0.0,2.43,1.19,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
232.0,0.0,7.966,0.93,1.0,1.29,0.51,0.0,0.42,0.0,0.75,0.0,0.0,0.0,0.61,0.0,0.19,0.0,0.0,2.29,0.93,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
235.0,0.0,8.068999999999999,0.93,1.0,0.97,0.68,0.0,0.37,0.01,0.66,0.0,0.0,0.0,0.55,0.0,0.23,0.0,0.0,1.8,0.49,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
238.0,0.0,8.172,0.93,1.0,0.84,0.47,0.0,0.27,0.21,0.67,0.0,0.0,0.0,0.59,0.0,0.16,0.0,0.0,1.3,0.24,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
241.0,0.0,8.276,0.88,1.0,0.96,0.81,0.0,0.18,0.5,1.61,0.0,0.03,0.15,0.58,0.0,0.01,0.0,0.0,1.25,0.04,0.18,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
244.0,0.0,8.379,0.93,1.0,0.53,0.14,0.0,0.1,0.47,1.41,0.04,0.0,0.03,0.69,0.0,0.02,0.0,0.0,1.45,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
247.0,0.0,8.482999999999999,0.93,1.0,0.59,0.23,0.0,0.0,0.25,0.97,0.0,0.03,0.05,0.54,0.0,0.09,0.0,0.0,1.56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
250.0,0.0,8.586,0.93,1.0,1.01,0.24,0.0,0.09,0.13,0.86,0.0,0.01,0.0,0.44,0.0,0.28,0.0,0.0,1.35,0.12,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
253.0,0.0,8.69,0.88,1.0,0.95,0.19,0.0,0.17,0.02,0.74,0.0,0.0,0.01,0.14,0.0,0.16,0.0,0.0,1.24,0.22,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
256.0,0.0,8.793,0.93,1.0,0.85,0.06,0.0,0.11,0.0,1.08,0.0,0.0,0.0,0.01,0.0,0.36,0.0,0.0,0.61,0.24,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
259.0,0.0,8.897,0.93,1.0,1.18,0.02,0.0,0.23,0.0,0.91,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.0,1.07,0.48,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
