0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
73.0,0.0,2.483,0.98,1.0,0.0,0.0,0.0,0.0,0.84,0.0,0.27,0.5,0.0,0.53,0.0,0.03,0.0,0.0,0.55,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,2.5860000000000003,0.93,1.0,0.0,0.0,0.0,0.0,0.76,0.0,0.26,0.41,0.0,0.43,0.18,0.0,0.0,0.0,0.68,0.06,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,2.69,0.93,1.0,0.0,0.0,0.0,0.0,0.52,0.0,0.17,0.32,0.0,0.52,0.0,0.11,0.0,0.01,0.68,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,2.793,0.93,1.0,0.0,0.0,0.0,0.0,0.65,0.0,0.13,0.66,0.0,0.35,0.0,0.01,0.0,0.0,1.11,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
85.0,0.0,2.897,0.93,1.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.54,0.1,0.57,0.0,0.0,0.0,0.0,1.42,0.06,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
88.0,0.0,3.0,0.93,1.0,0.1,0.0,0.0,0.0,0.43,0.0,0.0,0.56,0.29,0.5,0.0,0.01,0.05,0.0,1.59,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
91.0,0.0,3.103,0.93,1.0,0.0,0.0,0.0,0.03,0.24,0.0,0.0,0.61,0.09,0.37,0.0,0.21,0.48,0.0,1.41,0.21,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
94.0,0.0,3.207,0.93,1.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.79,0.46,0.38,0.0,0.2,0.09,0.0,1.8,1.0,1.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
97.0,0.0,3.31,0.93,1.0,0.0,0.0,0.0,0.03,0.0,0.17,0.0,0.69,0.41,0.75,0.0,0.0,0.17,0.0,1.97,1.0,1.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
100.0,0.0,3.4139999999999997,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.05,0.3,0.55,0.0,0.0,0.09,0.0,2.38,0.62,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
103.0,0.0,3.517,0.98,1.0,0.0,0.0,0.0,0.0,0.05,0.08,0.0,0.13,0.01,0.28,0.0,0.25,0.0,0.06,0.57,0.48,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106.0,0.0,3.6210000000000004,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.21,0.0,0.78,0.25,0.18,0.0,0.32,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
109.0,0.0,3.7239999999999998,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.58,0.0,0.98,0.61,0.37,0.0,0.82,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
112.0,0.0,3.8280000000000003,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.51,0.0,0.26,0.14,0.04,0.57,0.6,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
115.0,0.0,3.931,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.44,0.0,0.03,0.22,0.0,1.38,0.71,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
118.0,0.0,4.034,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.2,0.0,2.26,1.28,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
121.0,0.0,4.138,0.93,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.12,0.0,1.78,1.17,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
124.0,0.0,4.2410000000000005,0.98,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01,0.0,0.5,0.0,0.38,0.1,0.0,0.48,0.59,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
127.0,0.0,4.345,0.98,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.38,0.0,0.91,0.62,0.02,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130.0,0.0,4.448,0.98,1.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.14,0.0,0.66,0.0,0.79,0.48,0.19,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
133.0,0.0,4.552,0.98,1.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.3,0.02,0.95,0.0,0.0,0.06,0.0,0.66,0.03,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
136.0,0.0,4.655,0.98,1.0,0.0,0.24,0.0,0.0,0.55,0.0,0.0,0.39,0.15,1.17,0.0,0.0,0.0,0.0,1.19,0.17,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
139.0,0.0,4.7589999999999995,0.93,1.0,0.0,0.03,0.0,0.0,0.66,0.0,0.06,0.34,0.01,0.9,0.05,0.38,0.11,0.0,0.69,0.48,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142.0,0.0,4.862,0.98,1.0,0.13,0.21,0.0,0.0,0.95,0.0,0.01,0.64,0.3,0.89,0.1,1.28,0.0,0.06,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
145.0,0.0,4.966,0.98,1.0,0.36,0.17,0.0,0.1,0.82,0.0,0.05,0.65,0.26,1.0,0.01,1.21,0.0,0.0,0.04,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148.0,0.0,5.069,0.93,1.0,0.23,0.05,0.0,0.0,0.65,0.0,0.0,0.81,0.26,1.14,0.0,1.31,0.13,0.0,0.18,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151.0,0.0,5.172000000000001,0.98,1.0,0.16,0.0,0.0,0.0,0.67,0.0,0.0,0.58,0.31,1.16,0.0,1.33,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
154.0,0.0,5.276,0.98,1.0,0.04,0.07,0.0,0.0,0.76,0.0,0.0,0.66,0.37,1.4,0.0,1.11,0.02,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
157.0,0.0,5.379,0.98,1.0,0.2,0.17,0.0,0.0,0.71,0.0,0.0,0.67,0.24,1.32,0.06,1.83,0.22,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
160.0,0.0,5.483,0.98,1.0,0.03,0.0,0.0,0.0,0.84,0.0,0.0,1.14,0.2,1.3,0.54,1.17,0.17,0.09,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,0.0,5.586,0.93,1.0,0.03,0.0,0.0,0.0,0.73,0.0,0.09,1.17,0.08,1.15,0.39,0.79,0.07,0.04,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,0.0,5.69,0.98,1.0,0.03,0.0,0.0,0.0,0.83,0.0,0.35,1.13,0.12,1.04,0.04,0.81,0.12,0.19,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,0.0,5.792999999999999,0.93,1.0,0.05,0.04,0.0,0.0,0.75,0.0,0.34,0.85,0.04,1.02,0.0,0.71,0.33,0.34,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
172.0,0.0,5.897,0.98,1.0,0.05,0.0,0.0,0.0,0.94,0.0,0.0,0.77,0.06,0.49,0.0,1.08,0.22,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
175.0,0.0,6.0,0.98,1.0,0.0,0.0,0.0,0.0,0.79,0.0,0.05,0.65,0.0,0.51,0.0,0.96,0.1,0.22,0.05,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
178.0,0.0,6.103,0.98,1.0,0.0,0.0,0.0,0.0,0.79,0.0,0.4,0.54,0.02,0.44,0.0,0.44,0.08,0.04,0.69,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,0.0,6.207000000000001,0.98,1.0,0.0,0.0,0.0,0.0,0.87,0.0,0.38,0.68,0.09,0.89,0.0,0.14,0.0,0.0,1.16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184.0,0.0,6.31,0.98,1.0,0.0,0.0,0.0,0.0,1.07,0.0,0.53,0.76,0.21,1.08,0.0,0.05,0.0,0.0,1.58,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187.0,0.0,6.414,0.98,1.0,0.0,0.0,0.0,0.18,0.96,0.0,0.46,0.91,0.21,1.13,0.0,0.19,0.0,0.0,1.28,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
190.0,0.0,6.517,0.98,1.0,0.0,0.0,0.0,0.05,0.93,0.0,0.5,0.9,0.16,0.87,0.0,0.03,0.02,0.0,1.62,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193.0,0.0,6.621,0.98,1.0,0.0,0.0,0.0,0.0,1.02,0.0,0.27,0.98,0.3,1.33,0.11,0.0,0.05,0.0,1.92,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
196.0,0.0,6.724,0.98,1.0,0.0,0.0,0.0,0.0,1.29,0.0,0.24,0.96,0.38,1.47,0.04,0.11,0.12,0.0,1.58,0.05,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
199.0,0.0,6.827999999999999,0.98,1.0,0.0,0.0,0.0,0.0,1.06,0.0,0.07,0.82,0.08,1.21,0.0,0.77,0.12,0.0,0.11,0.06,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
202.0,0.0,6.931,0.93,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.36,0.6,1.21,0.0,0.11,0.19,0.0,1.61,0.41,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
205.0,0.0,7.034,0.93,1.0,0.0,0.0,0.04,0.0,1.05,0.15,0.0,1.67,0.93,0.81,0.0,0.18,0.07,0.0,1.78,1.09,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
208.0,0.0,7.138,0.93,1.0,0.0,0.0,0.0,0.0,1.04,0.02,0.0,1.84,0.92,0.68,0.0,0.52,0.0,0.0,1.6,1.3,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
211.0,0.0,7.2410000000000005,0.93,1.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,1.77,1.06,0.84,0.0,0.62,0.0,0.0,1.62,1.65,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
214.0,0.0,7.345,0.93,1.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,1.56,0.98,0.75,0.0,0.27,0.0,0.0,1.83,1.78,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
217.0,0.0,7.4479999999999995,0.93,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.43,0.9,0.81,0.0,0.18,0.0,0.0,1.76,1.79,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
220.0,0.0,7.5520000000000005,0.93,1.0,0.0,0.0,0.0,0.05,0.63,0.17,0.0,1.18,0.64,0.83,0.0,0.0,0.0,0.0,1.8,1.51,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
223.0,0.0,7.655,0.93,1.0,0.0,0.0,0.0,0.13,0.39,0.0,0.0,1.02,0.56,0.76,0.0,0.06,0.04,0.0,1.87,1.19,0.57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
226.0,0.0,7.7589999999999995,0.93,1.0,0.0,0.0,0.0,0.6,0.34,0.0,0.0,0.66,0.48,0.87,0.0,0.0,0.0,0.0,2.11,1.27,0.41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
229.0,0.0,7.862,0.93,1.0,0.0,0.0,0.0,0.19,0.56,0.0,0.0,0.7,0.31,0.96,0.0,0.0,0.0,0.0,2.37,1.13,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
232.0,0.0,7.966,0.98,1.0,0.0,0.0,0.0,0.0,0.86,0.1,0.0,0.8,0.03,0.51,0.03,0.46,0.0,0.0,0.99,0.83,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
235.0,0.0,8.068999999999999,0.93,1.0,0.0,0.0,0.0,0.0,0.79,0.0,0.01,0.75,0.0,0.2,0.3,1.38,0.0,0.0,0.0,0.32,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
238.0,0.0,8.172,0.93,1.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.81,0.0,0.81,0.35,1.28,0.07,0.0,0.0,0.41,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
241.0,0.0,8.276,0.98,1.0,0.0,0.0,0.0,0.0,0.52,0.0,0.13,1.17,0.13,0.75,0.49,0.75,0.0,0.0,0.68,0.27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244.0,0.0,8.379,0.93,1.0,0.0,0.0,0.0,0.0,0.65,0.0,0.25,1.46,0.35,1.15,0.16,0.27,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
247.0,0.0,8.482999999999999,0.93,1.0,0.0,0.0,0.0,0.0,0.84,0.0,0.47,1.61,0.53,1.37,0.3,0.21,0.0,0.0,1.8,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
250.0,0.0,8.586,0.93,1.0,0.0,0.0,0.0,0.0,0.96,0.0,0.41,1.5,0.55,1.31,0.52,0.29,0.0,0.07,1.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
253.0,0.0,8.69,0.98,1.0,0.0,0.0,0.0,0.0,1.2,0.0,0.35,1.43,0.76,1.25,0.55,0.14,0.0,0.0,1.89,0.0,0.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
256.0,0.0,8.793,0.93,1.0,0.0,0.0,0.0,0.0,1.14,0.0,0.08,1.59,0.74,1.33,0.32,0.08,0.0,0.0,2.18,0.0,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
259.0,0.0,8.897,0.93,1.0,0.0,0.0,0.0,0.0,1.22,0.16,0.1,1.58,0.63,1.31,0.08,0.0,0.13,0.0,2.01,0.02,1.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
